File;StartLine;EndLine;LOC_BEFORE_REFACTORING;LOC_AFTER_REFACTORING;ProjectName;VersionProject;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Untar.java;112;121;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Untar.java;140;148;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Untar.java;157;177;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/launcher/CommandLauncher.java;175;190;11;3;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/launcher/MacCommandLauncher.java;57;62;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/launcher/Java13CommandLauncher.java;52;64;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/launcher/VmsCommandLauncher.java;102;128;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/launcher/VmsCommandLauncher.java;136;140;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Deltree.java;74;79;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Javac.java;751;769;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Javac.java;1162;1170;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Javac.java;1239;1249;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/KeySubst.java;62;86;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/KeySubst.java;148;156;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/SignJar.java;361;407;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/SignJar.java;444;453;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/SignJar.java;563;569;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/WaitFor.java;161;177;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Delete.java;661;667;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Delete.java;684;711;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Delete.java;827;834;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Copyfile.java;106;112;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Touch.java;241;254;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Touch.java;248;252;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Touch.java;367;372;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/ExecuteOn.java;351;495;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/ManifestTask.java;232;248;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/ManifestTask.java;257;269;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/ManifestTask.java;278;291;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Chmod.java;180;186;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Chmod.java;193;201;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Sleep.java;122;126;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Sleep.java;176;189;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/email/Message.java;123;148;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/email/Message.java;131;140;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/email/Message.java;193;198;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/email/PlainMailer.java;42;114;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/email/PlainMailer.java;57;62;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/email/PlainMailer.java;67;72;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/email/PlainMailer.java;77;82;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/email/PlainMailer.java;151;159;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/email/MimeMailer.java;136;289;4;2;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/email/MimeMailer.java;148;156;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/email/MimeMailer.java;256;284;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/email/UUMailer.java;44;52;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/email/EmailTask.java;441;595;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/email/EmailTask.java;449;463;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/email/EmailTask.java;479;487;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Execute.java;112;117;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Execute.java;121;167;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Execute.java;245;249;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Execute.java;251;255;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Execute.java;445;452;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Execute.java;455;484;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Execute.java;503;508;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Execute.java;533;538;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Execute.java;658;673;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/CopyPath.java;198;210;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/WhichResource.java;139;169;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Nice.java;67;75;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/LogOutputStream.java;76;81;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/cvslib/ChangeLogWriter.java;60;76;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/cvslib/RedirectingStreamHandler.java;38;45;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/cvslib/RedirectingStreamHandler.java;51;57;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/cvslib/ChangeLogTask.java;237;339;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/cvslib/ChangeLogTask.java;321;329;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/cvslib/ChangeLogTask.java;387;391;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/cvslib/ChangeLogTask.java;466;485;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/cvslib/CvsTagDiff.java;262;285;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/cvslib/CvsTagDiff.java;300;348;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/cvslib/CvsTagDiff.java;342;346;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/cvslib/CvsTagDiff.java;420;464;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/cvslib/CvsTagDiff.java;458;462;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/cvslib/ChangeLogParser.java;298;306;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/cvslib/ChangeLogParser.java;301;305;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Checksum.java;369;375;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Checksum.java;377;381;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Checksum.java;391;416;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Checksum.java;477;579;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Checksum.java;512;520;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Checksum.java;633;646;4;2;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/BuildNumber.java;88;107;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/BuildNumber.java;100;104;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/BuildNumber.java;128;134;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/BuildNumber.java;148;164;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/BuildNumber.java;158;162;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/BuildNumber.java;180;186;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/rmic/DefaultRmicAdapter.java;442;488;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/rmic/KaffeRmic.java;96;100;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/rmic/SunRmic.java;73;101;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/rmic/SunRmic.java;96;100;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/rmic/WLRmic.java;65;92;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/rmic/ForkingSunRmic.java;68;80;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/condition/IsReachable.java;154;163;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/condition/IsReachable.java;167;172;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/condition/IsReachable.java;178;202;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/condition/IsReachable.java;183;195;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/condition/AntVersion.java;80;86;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/condition/AntVersion.java;88;94;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/condition/HasFreeSpace.java;46;58;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/condition/Http.java;90;113;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/condition/Http.java;92;110;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/condition/FilesMatch.java;91;96;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/condition/HasMethod.java;108;143;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/condition/HasMethod.java;113;122;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/condition/HasMethod.java;153;167;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/condition/ResourceContains.java;79;98;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/condition/ResourceContains.java;150;163;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/condition/ParserSupports.java;122;130;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/condition/ParserSupports.java;140;148;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/condition/ResourcesMatch.java;80;87;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/condition/IsSigned.java;75;103;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/condition/IsSigned.java;123;128;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/condition/IsLastModified.java;133;146;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/condition/IsLastModified.java;140;144;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/condition/Socket.java;70;82;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/condition/Socket.java;76;80;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Tar.java;246;328;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Tar.java;293;325;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Tar.java;479;496;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/ImportTask.java;199;235;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/ImportTask.java;256;262;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/LoadProperties.java;177;211;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Move.java;112;119;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Move.java;212;219;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/Move.java;238;260;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/taskdefs/XmlProperty.java;236;287;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/DirectoryScanner.java;839;843;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/DirectoryScanner.java;853;922;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/DirectoryScanner.java;957;961;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/DirectoryScanner.java;978;997;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/DirectoryScanner.java;1093;1097;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/DirectoryScanner.java;1103;1133;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/DirectoryScanner.java;1221;1240;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/DirectoryScanner.java;1866;1896;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/WorkerAnt.java;157;170;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/java15/ProxyDiagnostics.java;57;61;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/JavaEnvUtils.java;134;167;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/JavaEnvUtils.java;169;174;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/JavaEnvUtils.java;176;181;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/JavaEnvUtils.java;183;188;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/JavaEnvUtils.java;190;195;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/JavaEnvUtils.java;552;560;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/ReflectWrapper.java;37;45;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/ScriptRunnerCreator.java;122;128;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/ConcatFileInputStream.java;120;126;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/depend/bcel/AncestorAnalyzer.java;44;53;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/depend/bcel/AncestorAnalyzer.java;83;115;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/depend/bcel/FullAnalyzer.java;43;52;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/depend/bcel/FullAnalyzer.java;80;101;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/depend/AbstractAnalyzer.java;270;279;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/optional/JavaxScriptRunner.java;49;55;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/optional/JavaxScriptRunner.java;81;126;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/optional/ScriptRunner.java;73;83;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/optional/ScriptRunner.java;95;108;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/optional/ScriptRunner.java;121;133;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/ScriptRunnerBase.java;73;81;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/ScriptRunnerBase.java;199;204;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/ScriptRunnerBase.java;214;221;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/ScriptRunnerBase.java;234;241;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/FileUtils.java;938;943;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/FileUtils.java;1449;1453;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/FileUtils.java;1465;1469;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/FileUtils.java;1481;1485;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/FileUtils.java;1497;1501;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/FileUtils.java;1514;1518;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/FileUtils.java;1531;1542;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/FileUtils.java;1581;1585;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/FileUtils.java;1716;1720;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/SymbolicLinkUtils.java;255;287;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/SymbolicLinkUtils.java;256;263;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/SymbolicLinkUtils.java;274;285;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/RegexpPatternMapper.java;81;88;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/ClasspathUtils.java;248;267;0;0;Ant;1.9.4;
/home/thiago/git/Projetos/Ant/apache-ant-1.9.4/src/main/org/apache/tools/ant/util/ReflectUtil.java;47;53;0;0;Ant;1.9.4;
