Method,Package,Start in line,End in line,
add,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SelectorContainer.java,179,184,
SizeSelector,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SizeSelector.java,43,48,
toString,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SizeSelector.java,50,66,
setValue,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SizeSelector.java,68,80,
setUnits,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SizeSelector.java,82,131,
setWhen,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SizeSelector.java,133,142,
setParameters,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SizeSelector.java,144,176,
verifySettings,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SizeSelector.java,178,196,
isSelected,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SizeSelector.java,198,223,
getValues,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SizeSelector.java,245,258,
getValues,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SizeSelector.java,265,270,
compare,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/EqualComparator.java,34,50,
toString,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/EqualComparator.java,52,58,
ModifiedSelector,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/ModifiedSelector.java,244,246,
verifySettings,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/ModifiedSelector.java,252,264,
configure,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/ModifiedSelector.java,267,390,
isSelected,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/ModifiedSelector.java,396,424,
setUpdate,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/ModifiedSelector.java,430,436,
setSeldirs,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/ModifiedSelector.java,439,445,
addParam,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/ModifiedSelector.java,448,458,
addParam,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/ModifiedSelector.java,461,467,
setParameters,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/ModifiedSelector.java,470,482,
useParameter,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/ModifiedSelector.java,485,537,
tryToSetAParameter,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/ModifiedSelector.java,540,557,
toString,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/ModifiedSelector.java,563,576,
getCache,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/ModifiedSelector.java,583,583,
setCache,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/ModifiedSelector.java,584,586,
getValues,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/ModifiedSelector.java,588,590,
getAlgorithm,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/ModifiedSelector.java,594,594,
setAlgorithm,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/ModifiedSelector.java,595,597,
getValues,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/ModifiedSelector.java,599,601,
getComparator,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/ModifiedSelector.java,605,605,
setComparator,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/ModifiedSelector.java,606,608,
getValues,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/ModifiedSelector.java,610,612,
isValid,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/Algorithm.java,35,39,
getValue,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/Algorithm.java,41,46,
setAlgorithm,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/DigestAlgorithm.java,87,94,
setProvider,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/DigestAlgorithm.java,97,104,
initMessageDigest,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/DigestAlgorithm.java,107,128,
isValid,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/DigestAlgorithm.java,134,141,
getValue,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/DigestAlgorithm.java,144,188,
toString,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/DigestAlgorithm.java,191,202,
isValid,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/HashvalueAlgorithm.java,34,41,
getValue,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/HashvalueAlgorithm.java,43,67,
toString,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/HashvalueAlgorithm.java,70,76,
isValid,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/Cache.java,37,41,
delete,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/Cache.java,43,44,
load,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/Cache.java,46,47,
save,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/Cache.java,49,50,
get,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/Cache.java,52,57,
put,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/Cache.java,59,64,
iterator,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/Cache.java,66,70,
PropertiesfileCache,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/PropertiesfileCache.java,83,85,
PropertiesfileCache,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/PropertiesfileCache.java,87,93,
setCachefile,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/PropertiesfileCache.java,99,101,
getCachefile,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/PropertiesfileCache.java,103,103,
isValid,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/PropertiesfileCache.java,105,107,
load,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/PropertiesfileCache.java,113,127,
save,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/PropertiesfileCache.java,129,152,
delete,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/PropertiesfileCache.java,154,160,
get,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/PropertiesfileCache.java,162,176,
put,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/PropertiesfileCache.java,178,186,
iterator,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/PropertiesfileCache.java,188,199,
toString,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/modifiedselector/PropertiesfileCache.java,205,216,
setIgnoreFileTimes,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/DifferentSelector.java,52,58,
selectionTest,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/DifferentSelector.java,60,97,
SelectorUtils,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SelectorUtils.java,40,44,
getInstance,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SelectorUtils.java,46,52,
matchPatternStart,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SelectorUtils.java,54,72,
matchPatternStart,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SelectorUtils.java,74,135,
matchPath,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SelectorUtils.java,137,150,
matchPath,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SelectorUtils.java,152,294,
match,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SelectorUtils.java,296,312,
match,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SelectorUtils.java,314,480,
tokenizePath,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SelectorUtils.java,482,492,
tokenizePath,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SelectorUtils.java,494,510,
tokenizePathAsArray,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SelectorUtils.java,512,548,
isOutOfDate,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SelectorUtils.java,551,576,
isOutOfDate,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SelectorUtils.java,578,604,
removeWhitespace,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SelectorUtils.java,606,623,
hasWildcards,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SelectorUtils.java,625,632,
rtrimWildcardTokens,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SelectorUtils.java,634,652,
SelectSelector,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SelectSelector.java,40,44,
toString,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SelectSelector.java,46,66,
getRef,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SelectSelector.java,68,75,
hasSelectors,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SelectSelector.java,77,86,
selectorCount,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SelectSelector.java,88,97,
getSelectors,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SelectSelector.java,99,109,
selectorElements,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SelectSelector.java,111,120,
appendSelector,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SelectSelector.java,122,132,
verifySettings,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SelectSelector.java,135,145,
passesConditions,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SelectSelector.java,147,161,
setIf,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SelectSelector.java,163,170,
setUnless,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SelectSelector.java,172,179,
isSelected,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/SelectSelector.java,181,208,
BaseSelector,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/BaseSelector.java,38,42,
setError,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/BaseSelector.java,44,54,
getError,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/BaseSelector.java,56,63,
verifySettings,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/BaseSelector.java,66,74,
validate,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/BaseSelector.java,77,88,
isSelected,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/BaseSelector.java,90,102,
BaseExtendSelector,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/BaseExtendSelector.java,39,43,
setParameters,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/BaseExtendSelector.java,45,53,
getParameters,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/BaseExtendSelector.java,55,63,
isSelected,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/BaseExtendSelector.java,65,79,
MappingSelector,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/MappingSelector.java,38,44,
setTargetdir,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/MappingSelector.java,47,55,
createMapper,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/MappingSelector.java,57,68,
verifySettings,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/MappingSelector.java,70,86,
isSelected,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/MappingSelector.java,88,119,
selectionTest,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/MappingSelector.java,121,127,
setGranularity,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/MappingSelector.java,129,137,
DepthSelector,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/DepthSelector.java,41,46,
toString,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/DepthSelector.java,48,58,
setMin,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/DepthSelector.java,60,67,
setMax,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/DepthSelector.java,69,76,
setParameters,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/DepthSelector.java,78,108,
verifySettings,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/DepthSelector.java,110,122,
isSelected,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/DepthSelector.java,124,174,
AndSelector,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/AndSelector.java,31,35,
toString,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/AndSelector.java,37,48,
isSelected,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/AndSelector.java,50,73,
TypeSelector,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/TypeSelector.java,37,42,
toString,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/TypeSelector.java,44,52,
setType,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/TypeSelector.java,54,60,
setParameters,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/TypeSelector.java,62,82,
verifySettings,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/TypeSelector.java,84,93,
isSelected,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/TypeSelector.java,95,114,
getValues,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/TypeSelector.java,125,130,
FilenameSelector,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/FilenameSelector.java,43,48,
toString,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/FilenameSelector.java,50,70,
setName,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/FilenameSelector.java,72,86,
setCasesensitive,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/FilenameSelector.java,88,95,
setNegate,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/FilenameSelector.java,97,107,
setParameters,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/FilenameSelector.java,109,132,
verifySettings,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/FilenameSelector.java,134,143,
isSelected,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/FilenameSelector.java,145,162,
BaseSelectorContainer,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/BaseSelectorContainer.java,38,42,
hasSelectors,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/BaseSelectorContainer.java,44,50,
selectorCount,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/BaseSelectorContainer.java,52,58,
getSelectors,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/BaseSelectorContainer.java,60,69,
selectorElements,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/BaseSelectorContainer.java,71,77,
toString,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/BaseSelectorContainer.java,79,99,
appendSelector,/home/thiago/git/apache-ant-1.6.2/src/main/org/apache/tools/ant/types/selectors/BaseSelectorContainer.java,101,108,
